year,id,wrkstat,occ10,prestg10,marital,educ,age,degree,major1,biokids,sex,race,income16,rincom16,pres16,pres20,happy,health,natspac,natenvir,natheal,natcrime,reg16,yrlvmus,yrartxbt,yrmovie,artsout,yrcreat,yrrdg,yrtour,yrstmus,yrarmus,yrstpo,yrarpo,yrclass,yrpod,cvdlvmus,cvdart,cvdmov,cvdcreat,cvdrdg,cvdtour,cvdstmus,cvdarmus,cvdstpo,cvdarpo,cvdclass,cvdpod
2022,2245,2,2010,54,5,20,65,4,82,2,2,2,NA,0,1,1,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2246,5,4720,28,2,12,68,1,NA,NA,2,2,9,0,1,1,3,3,2,2,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2247,1,2010,54,5,16,64,3,47,NA,2,2,14,14,NA,1,3,2,NA,NA,NA,NA,5,2,2,2,NA,1,1,2,2,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,2248,1,5240,31,5,15,21,1,NA,NA,2,3,24,10,NA,1,1,1,2,2,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2249,7,4020,33,5,12,42,1,NA,NA,1,2,1,0,1,1,2,3,2,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2250,1,350,64,1,14,51,1,NA,NA,1,3,26,22,NA,NA,2,2,NA,NA,NA,NA,5,1,2,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2
2022,2251,1,2340,38,5,12,30,1,NA,NA,1,1,22,22,2,2,2,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2252,8,6440,43,1,11,55,0,NA,3,1,1,13,0,2,2,3,4,2,3,1,3,5,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,2253,6,NA,NA,5,15,22,1,NA,NA,1,2,NA,0,NA,1,2,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2254,5,4020,33,4,12,61,1,NA,NA,1,2,11,0,NA,NA,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2255,1,4230,25,5,12,35,1,NA,NA,2,2,2,1,1,1,1,2,2,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2256,4,4020,33,3,10,49,0,NA,NA,2,1,1,0,NA,NA,3,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2257,5,9130,35,1,14,65,1,NA,NA,1,1,18,0,2,2,3,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2258,1,NA,NA,5,16,27,3,9,NA,1,1,NA,18,NA,NA,3,2,2,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2259,1,4965,31,2,14,61,4,61,NA,2,2,17,17,NA,NA,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2260,2,5240,31,2,15,65,1,NA,NA,2,1,12,8,2,2,2,3,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2261,5,7740,34,1,12,67,1,NA,3,1,1,18,1,1,1,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2262,1,4700,38,3,17,42,3,9,NA,2,NA,20,20,NA,NA,3,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2263,2,4720,28,1,14,65,2,29,1,2,1,19,19,2,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2264,5,4600,35,1,15,65,2,57,NA,2,1,21,0,2,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2265,5,4110,31,1,12,75,1,NA,2,2,1,20,0,2,2,1,3,NA,NA,NA,NA,4,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,NA,4,4
2022,2266,5,5700,47,5,12,65,1,NA,NA,2,1,20,0,1,1,2,2,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2267,4,4720,28,5,14,24,1,NA,1,2,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2268,5,7720,27,3,13,75,0,NA,NA,2,3,1,0,1,1,2,4,3,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2269,5,7750,35,3,8,75,0,NA,NA,2,1,1,0,NA,1,3,3,NA,NA,NA,NA,9,1,NA,2,1,NA,NA,1,1,1,1,1,NA,1,2,2,3,3,4,3,1,3,4,3,4,4
2022,2270,5,4010,38,2,12,63,1,NA,NA,2,2,NA,0,1,1,1,2,3,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2271,1,NA,NA,5,13,44,1,NA,NA,2,2,15,NA,NA,NA,2,1,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2272,5,9120,35,4,14,68,1,NA,4,1,2,13,0,1,1,1,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2273,5,2340,38,1,16,83,3,51,NA,1,2,15,0,1,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2274,1,NA,NA,4,10,NA,0,NA,NA,2,1,NA,NA,NA,NA,2,2,3,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2275,1,630,47,5,15,29,1,NA,NA,2,2,14,14,1,1,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2276,5,3850,60,1,13,78,1,NA,NA,1,1,NA,0,2,2,3,4,1,3,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2277,5,5240,31,1,16,72,3,40,NA,2,1,18,0,2,2,2,1,2,3,3,1,3,2,2,2,NA,2,1,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,4,4,4,4
2022,2278,5,4610,48,1,12,68,1,NA,2,2,1,21,0,2,2,1,3,2,3,2,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,2,4,1,4,2,4,1,1,NA,4,4,1
2022,2279,2,4610,48,2,11,62,1,NA,3,2,1,15,9,NA,NA,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2280,5,8620,39,3,14,69,1,NA,NA,1,1,21,0,2,2,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2281,1,50,53,5,12,24,1,NA,NA,2,1,17,0,3,2,2,2,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2282,1,7140,56,1,14,44,2,68,3,1,1,19,19,2,2,2,2,NA,NA,NA,NA,4,2,2,2,NA,2,2,2,2,1,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,4
2022,2283,1,20,50,1,12,34,1,NA,NA,1,1,22,20,NA,NA,1,1,2,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2284,2,4810,47,1,14,66,1,NA,NA,1,1,24,22,2,2,2,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2285,1,8810,32,1,14,59,1,NA,NA,1,2,20,19,2,2,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2286,6,2910,48,5,12,20,1,NA,NA,1,1,19,9,NA,NA,2,1,3,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2287,1,4700,38,5,16,38,3,9,NA,2,1,21,19,2,2,3,3,1,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2288,1,710,51,3,16,52,3,9,2,2,2,20,20,1,1,2,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2289,4,4920,49,1,14,37,1,NA,NA,1,1,25,20,NA,NA,2,2,2,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2290,5,5120,45,3,12,75,1,NA,NA,2,1,NA,0,2,2,2,4,2,3,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2291,5,8255,36,3,14,70,1,NA,1,1,1,20,0,1,1,2,2,2,1,1,1,5,2,2,2,NA,2,2,2,1,1,2,1,2,2,4,4,4,4,3,4,3,3,4,4,4,4
2022,2292,1,9130,35,1,15,59,2,9,NA,1,3,26,20,1,1,2,1,3,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2293,1,3255,64,3,14,59,2,51,NA,2,1,19,19,2,2,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2294,1,9130,35,5,12,35,1,NA,NA,1,2,18,18,NA,NA,2,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2295,5,NA,NA,1,12,68,1,NA,NA,2,1,6,NA,NA,NA,1,2,2,2,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2296,7,4700,38,3,14,35,2,55,2,2,1,18,10,NA,NA,1,1,2,2,1,1,5,2,2,2,NA,1,1,2,1,2,2,2,1,2,4,4,3,3,2,4,2,3,2,2,2,2
2022,2297,5,3255,64,1,14,68,2,36,NA,2,1,18,0,3,2,2,2,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2298,5,8000,28,1,12,80,1,NA,2,1,1,17,0,NA,2,2,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2299,5,4700,38,1,16,74,3,9,NA,1,1,18,0,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2300,5,2000,51,3,16,74,4,57,0,2,1,17,0,1,1,2,2,2,1,2,1,5,2,2,2,NA,2,1,2,2,1,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,4
2022,2301,5,6260,28,2,14,53,2,72,2,1,2,9,0,NA,NA,1,2,3,1,1,1,5,2,2,2,NA,1,1,1,2,1,1,1,2,2,3,3,4,3,2,3,1,1,1,1,4,4
2022,2302,6,230,59,1,14,33,2,55,NA,2,2,18,14,NA,1,2,2,3,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2303,1,NA,NA,4,13,38,1,NA,NA,2,2,17,17,NA,NA,2,3,3,1,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2304,2,9620,25,1,14,70,1,NA,2,1,1,NA,NA,2,2,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2305,7,4760,31,5,12,25,1,NA,3,2,1,19,5,NA,NA,1,1,3,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2306,8,9620,25,4,14,48,2,9,NA,2,1,19,0,2,1,2,2,3,3,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2307,1,9640,22,5,16,21,3,51,NA,1,2,12,12,NA,NA,3,1,3,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2308,3,5840,38,3,12,44,1,NA,NA,2,2,17,17,NA,NA,2,2,NA,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2309,1,3540,53,4,20,44,4,36,NA,2,2,13,13,NA,NA,3,2,2,2,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2310,8,4020,33,1,11,43,0,NA,NA,1,3,18,0,1,NA,1,4,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2311,3,4020,33,5,13,26,1,NA,NA,1,1,15,0,NA,NA,3,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2312,2,8320,32,4,13,59,1,NA,NA,2,2,NA,0,NA,1,2,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2313,5,810,55,2,16,70,4,9,1,2,2,13,0,1,1,2,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2314,2,2060,31,1,17,32,3,47,2,2,1,20,12,2,2,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2315,8,3060,80,5,20,63,4,34,0,1,1,20,0,2,2,2,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2316,1,340,42,4,14,33,1,NA,0,2,1,17,17,1,1,3,3,3,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2317,5,9230,45,2,14,68,1,NA,3,1,2,8,0,1,1,2,2,2,1,2,1,5,1,1,2,2,2,2,1,2,1,2,2,2,2,3,3,3,4,4,3,4,2,3,4,4,4
2022,2318,5,8965,35,4,11,77,0,NA,NA,1,2,1,0,NA,NA,3,3,NA,NA,NA,NA,5,1,2,1,1,1,1,1,1,1,2,1,1,2,3,4,3,3,4,4,3,2,4,4,4,2
2022,2319,5,50,53,2,16,71,3,28,NA,2,1,13,0,2,2,3,2,3,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2320,5,NA,NA,3,12,77,0,NA,NA,1,2,8,NA,1,1,1,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2321,1,1560,34,5,16,25,4,14,0,2,1,22,18,NA,1,2,1,NA,NA,NA,NA,7,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,4,4,4,4,4,4,4
2022,2322,1,5620,25,5,12,26,1,NA,0,1,2,18,16,3,1,2,2,1,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2323,4,NA,NA,5,13,35,1,NA,NA,2,2,17,NA,NA,NA,3,3,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2324,4,630,47,5,16,28,3,43,0,2,1,26,19,1,1,2,2,2,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2325,5,6515,36,5,12,52,1,NA,0,1,2,11,0,NA,NA,1,3,3,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2326,1,9600,35,5,12,38,1,NA,NA,1,2,21,19,1,NA,2,3,2,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2327,1,4020,33,3,13,56,0,NA,NA,2,3,17,17,2,NA,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2328,1,9620,25,4,10,NA,0,NA,NA,1,1,4,NA,2,2,3,3,3,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2329,1,1050,48,5,13,28,1,NA,1,2,2,14,0,1,1,2,3,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2330,1,7855,34,5,12,36,1,NA,2,2,1,9,9,NA,NA,2,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2331,1,8965,35,1,12,55,1,NA,NA,1,2,17,9,NA,1,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2332,2,5510,29,5,16,40,3,38,1,2,2,6,0,NA,NA,3,1,3,2,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2333,7,2840,55,2,18,67,4,9,0,2,2,19,19,1,1,2,2,2,1,1,1,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,2334,1,4250,37,1,6,35,0,NA,0,1,3,NA,NA,NA,NA,3,4,3,1,1,1,0,2,2,1,2,2,1,2,2,1,2,2,2,2,4,4,2,4,2,4,4,4,4,4,4,4
2022,2335,5,1020,60,5,16,65,3,14,0,1,1,15,15,1,1,2,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2336,6,4700,38,5,16,27,3,14,NA,1,3,NA,0,1,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2337,1,4760,31,5,16,43,3,80,0,1,1,21,20,NA,1,1,1,1,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2338,4,4760,31,5,15,25,1,NA,NA,1,2,NA,9,NA,1,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2339,1,6520,35,1,9,38,1,NA,1,1,1,23,18,NA,NA,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2340,5,5860,32,1,12,71,1,NA,0,2,1,22,0,1,1,1,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2341,5,2000,51,1,20,68,4,82,NA,2,NA,26,NA,NA,NA,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2342,1,4710,48,3,15,37,1,NA,4,2,2,21,21,NA,1,2,2,NA,NA,NA,NA,5,2,2,2,NA,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,3,2
2022,2343,7,3600,48,5,12,31,1,NA,2,2,1,20,0,2,2,2,4,3,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2344,5,NA,NA,3,18,65,4,16,NA,2,2,24,NA,3,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2345,1,5860,32,5,12,55,1,NA,NA,1,1,21,0,2,2,2,3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2346,1,850,63,5,16,38,3,20,NA,1,1,20,20,1,1,3,2,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2347,1,5350,33,1,10,48,1,NA,NA,2,2,23,20,1,1,1,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2348,1,860,43,5,12,27,1,NA,1,2,2,18,18,NA,NA,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2349,4,7240,34,5,13,48,1,NA,NA,1,1,19,0,2,2,2,4,1,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2350,5,1560,34,3,15,69,1,NA,NA,1,1,20,20,2,1,2,3,NA,NA,NA,NA,4,2,1,2,2,2,1,1,2,2,2,2,2,2,4,2,4,4,2,2,4,4,4,4,4,4
2022,2351,4,NA,NA,5,14,28,1,NA,0,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,5,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,2352,8,5400,38,3,12,66,1,NA,2,2,1,11,0,1,NA,3,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2353,5,120,53,2,12,82,1,NA,3,2,1,11,0,2,2,3,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
